ontoClassPrefLabel,ontoClassURI,ontoClassDefinition,mappedClassRelation,mappedClassURI,ontoParentClassPrefLabel,ontoParentClass,ontoPropertyURI,ontoPropertyPrefLabel,ontoPropertyDatatypeLabel,ontoPropertyDatatype
laagspanningsinstallatie,https://otl.waternet.nl/def/68eb9a6a-5535-3ab3-9ea8-75c308b105af,Installatie voor het afnemen en gebruiken van elektrische energie onder de 1000 Volt (wisselspanning) of 1500 Volt (gelijkspanning). (Bron: NEN 2767-4),,,installatie,https://otl.waternet.nl/def/72d74c66-f3fa-3700-a132-4ce94202a155,https://otl.waternet.nl/def/ec243e6c-a155-3d6c-be4e-eb423826ef1e,tagcode,string,http://www.w3.org/2001/XMLSchema#string
laagspanningsinstallatie,https://otl.waternet.nl/def/68eb9a6a-5535-3ab3-9ea8-75c308b105af,Installatie voor het afnemen en gebruiken van elektrische energie onder de 1000 Volt (wisselspanning) of 1500 Volt (gelijkspanning). (Bron: NEN 2767-4),,,installatie,https://otl.waternet.nl/def/72d74c66-f3fa-3700-a132-4ce94202a155,https://otl.waternet.nl/def/c3c9882c-49b5-33d2-99c7-e0a7aaa94040,installateur,string,http://www.w3.org/2001/XMLSchema#string
laagspanningsinstallatie,https://otl.waternet.nl/def/68eb9a6a-5535-3ab3-9ea8-75c308b105af,Installatie voor het afnemen en gebruiken van elektrische energie onder de 1000 Volt (wisselspanning) of 1500 Volt (gelijkspanning). (Bron: NEN 2767-4),,,installatie,https://otl.waternet.nl/def/72d74c66-f3fa-3700-a132-4ce94202a155,https://otl.waternet.nl/def/43881d1e-42a2-4fd1-a3d0-a900cf6d4bf6,merk,string,http://www.w3.org/2001/XMLSchema#string
laagspanningsinstallatie,https://otl.waternet.nl/def/68eb9a6a-5535-3ab3-9ea8-75c308b105af,Installatie voor het afnemen en gebruiken van elektrische energie onder de 1000 Volt (wisselspanning) of 1500 Volt (gelijkspanning). (Bron: NEN 2767-4),,,installatie,https://otl.waternet.nl/def/72d74c66-f3fa-3700-a132-4ce94202a155,https://otl.waternet.nl/def/9f8bfec5-51b8-4871-906d-5051517653f5,fabricagedatum,date,http://www.w3.org/2001/XMLSchema#date
laagspanningsinstallatie,https://otl.waternet.nl/def/68eb9a6a-5535-3ab3-9ea8-75c308b105af,Installatie voor het afnemen en gebruiken van elektrische energie onder de 1000 Volt (wisselspanning) of 1500 Volt (gelijkspanning). (Bron: NEN 2767-4),,,installatie,https://otl.waternet.nl/def/72d74c66-f3fa-3700-a132-4ce94202a155,https://otl.waternet.nl/def/af7bf91b-d4d0-3501-8e59-89940f7e8583,beheerder,string,http://www.w3.org/2001/XMLSchema#string
laagspanningsinstallatie,https://otl.waternet.nl/def/68eb9a6a-5535-3ab3-9ea8-75c308b105af,Installatie voor het afnemen en gebruiken van elektrische energie onder de 1000 Volt (wisselspanning) of 1500 Volt (gelijkspanning). (Bron: NEN 2767-4),,,installatie,https://otl.waternet.nl/def/72d74c66-f3fa-3700-a132-4ce94202a155,https://otl.waternet.nl/def/7e235565-64ef-3a15-9d35-0fbf7b9aa3b4,global trade identification number,string,http://www.w3.org/2001/XMLSchema#string
laagspanningsinstallatie,https://otl.waternet.nl/def/68eb9a6a-5535-3ab3-9ea8-75c308b105af,Installatie voor het afnemen en gebruiken van elektrische energie onder de 1000 Volt (wisselspanning) of 1500 Volt (gelijkspanning). (Bron: NEN 2767-4),,,installatie,https://otl.waternet.nl/def/72d74c66-f3fa-3700-a132-4ce94202a155,https://otl.waternet.nl/def/23d25588-5235-3943-a10a-a120039ca7e8,leverancier,string,http://www.w3.org/2001/XMLSchema#string
laagspanningsinstallatie,https://otl.waternet.nl/def/68eb9a6a-5535-3ab3-9ea8-75c308b105af,Installatie voor het afnemen en gebruiken van elektrische energie onder de 1000 Volt (wisselspanning) of 1500 Volt (gelijkspanning). (Bron: NEN 2767-4),,,installatie,https://otl.waternet.nl/def/72d74c66-f3fa-3700-a132-4ce94202a155,https://otl.waternet.nl/def/c4783051-8e27-462b-a166-f2518f5efcd1,fabricagejaar,gYear,http://www.w3.org/2001/XMLSchema#gYear
laagspanningsinstallatie,https://otl.waternet.nl/def/68eb9a6a-5535-3ab3-9ea8-75c308b105af,Installatie voor het afnemen en gebruiken van elektrische energie onder de 1000 Volt (wisselspanning) of 1500 Volt (gelijkspanning). (Bron: NEN 2767-4),,,installatie,https://otl.waternet.nl/def/72d74c66-f3fa-3700-a132-4ce94202a155,https://otl.waternet.nl/def/09cdff04-e42b-3b70-a23d-c23e7a3658cc,plaatsingsdatum,date,http://www.w3.org/2001/XMLSchema#date
laagspanningsinstallatie,https://otl.waternet.nl/def/68eb9a6a-5535-3ab3-9ea8-75c308b105af,Installatie voor het afnemen en gebruiken van elektrische energie onder de 1000 Volt (wisselspanning) of 1500 Volt (gelijkspanning). (Bron: NEN 2767-4),,,installatie,https://otl.waternet.nl/def/72d74c66-f3fa-3700-a132-4ce94202a155,https://otl.waternet.nl/def/de592649-bb0a-3f79-9887-1d5bd9179a5b,bouwjaar,gYear,http://www.w3.org/2001/XMLSchema#gYear
laagspanningsinstallatie,https://otl.waternet.nl/def/68eb9a6a-5535-3ab3-9ea8-75c308b105af,Installatie voor het afnemen en gebruiken van elektrische energie onder de 1000 Volt (wisselspanning) of 1500 Volt (gelijkspanning). (Bron: NEN 2767-4),,,installatie,https://otl.waternet.nl/def/72d74c66-f3fa-3700-a132-4ce94202a155,https://otl.waternet.nl/def/e8f4ef80-fffc-3f92-91d9-ae33f0c605d7,naam,string,http://www.w3.org/2001/XMLSchema#string
laagspanningsinstallatie,https://otl.waternet.nl/def/68eb9a6a-5535-3ab3-9ea8-75c308b105af,Installatie voor het afnemen en gebruiken van elektrische energie onder de 1000 Volt (wisselspanning) of 1500 Volt (gelijkspanning). (Bron: NEN 2767-4),,,installatie,https://otl.waternet.nl/def/72d74c66-f3fa-3700-a132-4ce94202a155,https://otl.waternet.nl/def/e6b24ef8-64d5-4ee5-b2cf-c963674651ae,onderhouder,string,http://www.w3.org/2001/XMLSchema#string
laagspanningsinstallatie,https://otl.waternet.nl/def/68eb9a6a-5535-3ab3-9ea8-75c308b105af,Installatie voor het afnemen en gebruiken van elektrische energie onder de 1000 Volt (wisselspanning) of 1500 Volt (gelijkspanning). (Bron: NEN 2767-4),,,installatie,https://otl.waternet.nl/def/72d74c66-f3fa-3700-a132-4ce94202a155,https://otl.waternet.nl/def/34264104-97f8-3956-bcf0-f2bc74448034,type,string,http://www.w3.org/2001/XMLSchema#string
laagspanningsinstallatie,https://otl.waternet.nl/def/68eb9a6a-5535-3ab3-9ea8-75c308b105af,Installatie voor het afnemen en gebruiken van elektrische energie onder de 1000 Volt (wisselspanning) of 1500 Volt (gelijkspanning). (Bron: NEN 2767-4),,,installatie,https://otl.waternet.nl/def/72d74c66-f3fa-3700-a132-4ce94202a155,https://otl.waternet.nl/def/4a5b2ecc-92c8-4584-b3d4-fecd0827c9f0,verwachte levensduur,string,http://www.w3.org/2001/XMLSchema#string
laagspanningsinstallatie,https://otl.waternet.nl/def/68eb9a6a-5535-3ab3-9ea8-75c308b105af,Installatie voor het afnemen en gebruiken van elektrische energie onder de 1000 Volt (wisselspanning) of 1500 Volt (gelijkspanning). (Bron: NEN 2767-4),,,installatie,https://otl.waternet.nl/def/72d74c66-f3fa-3700-a132-4ce94202a155,https://otl.waternet.nl/def/8c8e3fda-85ad-372f-b898-7b908dd9e8c8,eigenaar,,
laagspanningsinstallatie,https://otl.waternet.nl/def/68eb9a6a-5535-3ab3-9ea8-75c308b105af,Installatie voor het afnemen en gebruiken van elektrische energie onder de 1000 Volt (wisselspanning) of 1500 Volt (gelijkspanning). (Bron: NEN 2767-4),,,installatie,https://otl.waternet.nl/def/72d74c66-f3fa-3700-a132-4ce94202a155,https://otl.waternet.nl/def/74f5e440-5576-3d40-a891-083ab9e8f7c8,aansluitspanning,,
laagspanningsinstallatie,https://otl.waternet.nl/def/68eb9a6a-5535-3ab3-9ea8-75c308b105af,Installatie voor het afnemen en gebruiken van elektrische energie onder de 1000 Volt (wisselspanning) of 1500 Volt (gelijkspanning). (Bron: NEN 2767-4),,,installatie,https://otl.waternet.nl/def/72d74c66-f3fa-3700-a132-4ce94202a155,https://otl.waternet.nl/def/e46c97a9-e682-3113-9448-82c3bc586255,bedrijfsstatus,,
laagspanningsinstallatie,https://otl.waternet.nl/def/68eb9a6a-5535-3ab3-9ea8-75c308b105af,Installatie voor het afnemen en gebruiken van elektrische energie onder de 1000 Volt (wisselspanning) of 1500 Volt (gelijkspanning). (Bron: NEN 2767-4),,,installatie,https://otl.waternet.nl/def/72d74c66-f3fa-3700-a132-4ce94202a155,https://otl.waternet.nl/def/9a460f0d-21bf-3520-8c8f-f9545b4612ad,vakdiscipline,,
laagspanningsinstallatie,https://otl.waternet.nl/def/68eb9a6a-5535-3ab3-9ea8-75c308b105af,Installatie voor het afnemen en gebruiken van elektrische energie onder de 1000 Volt (wisselspanning) of 1500 Volt (gelijkspanning). (Bron: NEN 2767-4),,,installatie,https://otl.waternet.nl/def/72d74c66-f3fa-3700-a132-4ce94202a155,https://otl.waternet.nl/def/28ea326e-9545-4943-8e8c-4f8b00d00f80,vervangingswaarde,,
laagspanningsinstallatie,https://otl.waternet.nl/def/68eb9a6a-5535-3ab3-9ea8-75c308b105af,Installatie voor het afnemen en gebruiken van elektrische energie onder de 1000 Volt (wisselspanning) of 1500 Volt (gelijkspanning). (Bron: NEN 2767-4),,,installatie,https://otl.waternet.nl/def/72d74c66-f3fa-3700-a132-4ce94202a155,https://otl.waternet.nl/def/92968535-3f21-4a7a-b70c-66354a15f803,conditieniveau,,
laagspanningsinstallatie,https://otl.waternet.nl/def/68eb9a6a-5535-3ab3-9ea8-75c308b105af,Installatie voor het afnemen en gebruiken van elektrische energie onder de 1000 Volt (wisselspanning) of 1500 Volt (gelijkspanning). (Bron: NEN 2767-4),,,installatie,https://otl.waternet.nl/def/72d74c66-f3fa-3700-a132-4ce94202a155,https://otl.waternet.nl/def/9a4bdddb-3272-343e-86cc-a4428348c567,aanschafprijs,,
laagspanningsinstallatie,https://otl.waternet.nl/def/68eb9a6a-5535-3ab3-9ea8-75c308b105af,Installatie voor het afnemen en gebruiken van elektrische energie onder de 1000 Volt (wisselspanning) of 1500 Volt (gelijkspanning). (Bron: NEN 2767-4),,,installatie,https://otl.waternet.nl/def/72d74c66-f3fa-3700-a132-4ce94202a155,https://otl.waternet.nl/def/3339f0d0-0961-362b-a458-b5aa2abda2ca,technische levensduur,,
laagspanningsinstallatie,https://otl.waternet.nl/def/68eb9a6a-5535-3ab3-9ea8-75c308b105af,Installatie voor het afnemen en gebruiken van elektrische energie onder de 1000 Volt (wisselspanning) of 1500 Volt (gelijkspanning). (Bron: NEN 2767-4),HasPart,https://otl.waternet.nl/def/ed756aa6-4d7a-3e18-ab7c-9e62cf8245f6,installatie,https://otl.waternet.nl/def/72d74c66-f3fa-3700-a132-4ce94202a155,,,,
laagspanningsinstallatie,https://otl.waternet.nl/def/68eb9a6a-5535-3ab3-9ea8-75c308b105af,Installatie voor het afnemen en gebruiken van elektrische energie onder de 1000 Volt (wisselspanning) of 1500 Volt (gelijkspanning). (Bron: NEN 2767-4),HasPart,https://otl.waternet.nl/def/6be9ba21-742e-3f51-8cb9-0ed7435fa75b,installatie,https://otl.waternet.nl/def/72d74c66-f3fa-3700-a132-4ce94202a155,,,,
laagspanningsinstallatie,https://otl.waternet.nl/def/68eb9a6a-5535-3ab3-9ea8-75c308b105af,Installatie voor het afnemen en gebruiken van elektrische energie onder de 1000 Volt (wisselspanning) of 1500 Volt (gelijkspanning). (Bron: NEN 2767-4),HasPart,https://otl.waternet.nl/def/984a8187-0df3-37b7-98bc-eb03a6240504,installatie,https://otl.waternet.nl/def/72d74c66-f3fa-3700-a132-4ce94202a155,,,,
laagspanningsinstallatie,https://otl.waternet.nl/def/68eb9a6a-5535-3ab3-9ea8-75c308b105af,Installatie voor het afnemen en gebruiken van elektrische energie onder de 1000 Volt (wisselspanning) of 1500 Volt (gelijkspanning). (Bron: NEN 2767-4),HasPart,https://otl.waternet.nl/def/cb8fe341-bd33-3c9c-858e-97b0a9bfdf8a,installatie,https://otl.waternet.nl/def/72d74c66-f3fa-3700-a132-4ce94202a155,,,,
laagspanningsinstallatie,https://otl.waternet.nl/def/68eb9a6a-5535-3ab3-9ea8-75c308b105af,Installatie voor het afnemen en gebruiken van elektrische energie onder de 1000 Volt (wisselspanning) of 1500 Volt (gelijkspanning). (Bron: NEN 2767-4),HasPart,https://otl.waternet.nl/def/6725f800-b852-3060-91e3-70cbf4cc5efd,installatie,https://otl.waternet.nl/def/72d74c66-f3fa-3700-a132-4ce94202a155,,,,
laagspanningsinstallatie,https://otl.waternet.nl/def/68eb9a6a-5535-3ab3-9ea8-75c308b105af,Installatie voor het afnemen en gebruiken van elektrische energie onder de 1000 Volt (wisselspanning) of 1500 Volt (gelijkspanning). (Bron: NEN 2767-4),HasReference,https://identifier.buildingsmart.org/uri/buildingsmart/ifc/4.3/class/IfcDistributionSystem,installatie,https://otl.waternet.nl/def/72d74c66-f3fa-3700-a132-4ce94202a155,,,,
laagspanningsinstallatie,https://otl.waternet.nl/def/68eb9a6a-5535-3ab3-9ea8-75c308b105af,Installatie voor het afnemen en gebruiken van elektrische energie onder de 1000 Volt (wisselspanning) of 1500 Volt (gelijkspanning). (Bron: NEN 2767-4),IsChildOf,https://otl.waternet.nl/def/72d74c66-f3fa-3700-a132-4ce94202a155,installatie,https://otl.waternet.nl/def/72d74c66-f3fa-3700-a132-4ce94202a155,,,,
laagspanningsinstallatie,https://otl.waternet.nl/def/68eb9a6a-5535-3ab3-9ea8-75c308b105af,Installatie voor het afnemen en gebruiken van elektrische energie onder de 1000 Volt (wisselspanning) of 1500 Volt (gelijkspanning). (Bron: NEN 2767-4),IsPartOf,https://otl.waternet.nl/def/c586a28a-ea8a-34f2-9f8f-650635ec4cb2,installatie,https://otl.waternet.nl/def/72d74c66-f3fa-3700-a132-4ce94202a155,,,,
laagspanningsinstallatie,https://otl.waternet.nl/def/68eb9a6a-5535-3ab3-9ea8-75c308b105af,Installatie voor het afnemen en gebruiken van elektrische energie onder de 1000 Volt (wisselspanning) of 1500 Volt (gelijkspanning). (Bron: NEN 2767-4),IsPartOf,https://otl.waternet.nl/def/67171e1c-028b-3421-bea7-07d8f08f4279,installatie,https://otl.waternet.nl/def/72d74c66-f3fa-3700-a132-4ce94202a155,,,,
laagspanningsinstallatie,https://otl.waternet.nl/def/68eb9a6a-5535-3ab3-9ea8-75c308b105af,Installatie voor het afnemen en gebruiken van elektrische energie onder de 1000 Volt (wisselspanning) of 1500 Volt (gelijkspanning). (Bron: NEN 2767-4),IsPartOf,https://otl.waternet.nl/def/a48d87ab-e936-39cd-b421-84d81f276b06,installatie,https://otl.waternet.nl/def/72d74c66-f3fa-3700-a132-4ce94202a155,,,,
laagspanningsinstallatie,https://otl.waternet.nl/def/68eb9a6a-5535-3ab3-9ea8-75c308b105af,Installatie voor het afnemen en gebruiken van elektrische energie onder de 1000 Volt (wisselspanning) of 1500 Volt (gelijkspanning). (Bron: NEN 2767-4),IsPartOf,https://otl.waternet.nl/def/4b7d199f-738b-380a-b335-ca87db0fc5e5,installatie,https://otl.waternet.nl/def/72d74c66-f3fa-3700-a132-4ce94202a155,,,,
laagspanningsinstallatie,https://otl.waternet.nl/def/68eb9a6a-5535-3ab3-9ea8-75c308b105af,Installatie voor het afnemen en gebruiken van elektrische energie onder de 1000 Volt (wisselspanning) of 1500 Volt (gelijkspanning). (Bron: NEN 2767-4),IsPartOf,https://otl.waternet.nl/def/9a1ec3cf-8d1b-3b7c-a6cf-4b31a42063ec,installatie,https://otl.waternet.nl/def/72d74c66-f3fa-3700-a132-4ce94202a155,,,,
laagspanningsinstallatie,https://otl.waternet.nl/def/68eb9a6a-5535-3ab3-9ea8-75c308b105af,Installatie voor het afnemen en gebruiken van elektrische energie onder de 1000 Volt (wisselspanning) of 1500 Volt (gelijkspanning). (Bron: NEN 2767-4),IsPartOf,https://otl.waternet.nl/def/3d2330b2-3f02-389e-9e43-6ff1e4bd5958,installatie,https://otl.waternet.nl/def/72d74c66-f3fa-3700-a132-4ce94202a155,,,,
ladder,https://otl.waternet.nl/def/7ea754a1-0284-397d-b4f1-bcec5696169b,Constructie die bestaat uit twee bomen en daartussen een reeks van sporten voor het overbruggen van hoogteverschillen. (Bron: NEN 2767-4),,,constructiedeel,https://otl.waternet.nl/def/aeb2d67e-dc9a-35a1-8587-a3a0a9686870,https://otl.waternet.nl/def/c3c9882c-49b5-33d2-99c7-e0a7aaa94040,installateur,string,http://www.w3.org/2001/XMLSchema#string
ladder,https://otl.waternet.nl/def/7ea754a1-0284-397d-b4f1-bcec5696169b,Constructie die bestaat uit twee bomen en daartussen een reeks van sporten voor het overbruggen van hoogteverschillen. (Bron: NEN 2767-4),,,constructiedeel,https://otl.waternet.nl/def/aeb2d67e-dc9a-35a1-8587-a3a0a9686870,https://otl.waternet.nl/def/23d25588-5235-3943-a10a-a120039ca7e8,leverancier,string,http://www.w3.org/2001/XMLSchema#string
ladder,https://otl.waternet.nl/def/7ea754a1-0284-397d-b4f1-bcec5696169b,Constructie die bestaat uit twee bomen en daartussen een reeks van sporten voor het overbruggen van hoogteverschillen. (Bron: NEN 2767-4),,,constructiedeel,https://otl.waternet.nl/def/aeb2d67e-dc9a-35a1-8587-a3a0a9686870,https://otl.waternet.nl/def/de592649-bb0a-3f79-9887-1d5bd9179a5b,bouwjaar,gYear,http://www.w3.org/2001/XMLSchema#gYear
ladder,https://otl.waternet.nl/def/7ea754a1-0284-397d-b4f1-bcec5696169b,Constructie die bestaat uit twee bomen en daartussen een reeks van sporten voor het overbruggen van hoogteverschillen. (Bron: NEN 2767-4),,,constructiedeel,https://otl.waternet.nl/def/aeb2d67e-dc9a-35a1-8587-a3a0a9686870,https://otl.waternet.nl/def/9c126169-1ba4-3531-bf9d-bbb32ed5f430,omschrijving,string,http://www.w3.org/2001/XMLSchema#string
ladder,https://otl.waternet.nl/def/7ea754a1-0284-397d-b4f1-bcec5696169b,Constructie die bestaat uit twee bomen en daartussen een reeks van sporten voor het overbruggen van hoogteverschillen. (Bron: NEN 2767-4),,,constructiedeel,https://otl.waternet.nl/def/aeb2d67e-dc9a-35a1-8587-a3a0a9686870,https://otl.waternet.nl/def/e8f4ef80-fffc-3f92-91d9-ae33f0c605d7,naam,string,http://www.w3.org/2001/XMLSchema#string
ladder,https://otl.waternet.nl/def/7ea754a1-0284-397d-b4f1-bcec5696169b,Constructie die bestaat uit twee bomen en daartussen een reeks van sporten voor het overbruggen van hoogteverschillen. (Bron: NEN 2767-4),,,constructiedeel,https://otl.waternet.nl/def/aeb2d67e-dc9a-35a1-8587-a3a0a9686870,https://otl.waternet.nl/def/ec243e6c-a155-3d6c-be4e-eb423826ef1e,tagcode,string,http://www.w3.org/2001/XMLSchema#string
ladder,https://otl.waternet.nl/def/7ea754a1-0284-397d-b4f1-bcec5696169b,Constructie die bestaat uit twee bomen en daartussen een reeks van sporten voor het overbruggen van hoogteverschillen. (Bron: NEN 2767-4),,,constructiedeel,https://otl.waternet.nl/def/aeb2d67e-dc9a-35a1-8587-a3a0a9686870,https://otl.waternet.nl/def/43881d1e-42a2-4fd1-a3d0-a900cf6d4bf6,merk,string,http://www.w3.org/2001/XMLSchema#string
ladder,https://otl.waternet.nl/def/7ea754a1-0284-397d-b4f1-bcec5696169b,Constructie die bestaat uit twee bomen en daartussen een reeks van sporten voor het overbruggen van hoogteverschillen. (Bron: NEN 2767-4),,,constructiedeel,https://otl.waternet.nl/def/aeb2d67e-dc9a-35a1-8587-a3a0a9686870,https://otl.waternet.nl/def/09cdff04-e42b-3b70-a23d-c23e7a3658cc,plaatsingsdatum,date,http://www.w3.org/2001/XMLSchema#date
ladder,https://otl.waternet.nl/def/7ea754a1-0284-397d-b4f1-bcec5696169b,Constructie die bestaat uit twee bomen en daartussen een reeks van sporten voor het overbruggen van hoogteverschillen. (Bron: NEN 2767-4),,,constructiedeel,https://otl.waternet.nl/def/aeb2d67e-dc9a-35a1-8587-a3a0a9686870,https://otl.waternet.nl/def/34264104-97f8-3956-bcf0-f2bc74448034,type,string,http://www.w3.org/2001/XMLSchema#string
ladder,https://otl.waternet.nl/def/7ea754a1-0284-397d-b4f1-bcec5696169b,Constructie die bestaat uit twee bomen en daartussen een reeks van sporten voor het overbruggen van hoogteverschillen. (Bron: NEN 2767-4),,,constructiedeel,https://otl.waternet.nl/def/aeb2d67e-dc9a-35a1-8587-a3a0a9686870,https://otl.waternet.nl/def/163a7510-4e37-3da9-a7e7-aeb610b2f9a6,garantie einddatum,date,http://www.w3.org/2001/XMLSchema#date
ladder,https://otl.waternet.nl/def/7ea754a1-0284-397d-b4f1-bcec5696169b,Constructie die bestaat uit twee bomen en daartussen een reeks van sporten voor het overbruggen van hoogteverschillen. (Bron: NEN 2767-4),,,constructiedeel,https://otl.waternet.nl/def/aeb2d67e-dc9a-35a1-8587-a3a0a9686870,https://otl.waternet.nl/def/7e235565-64ef-3a15-9d35-0fbf7b9aa3b4,global trade identification number,string,http://www.w3.org/2001/XMLSchema#string
ladder,https://otl.waternet.nl/def/7ea754a1-0284-397d-b4f1-bcec5696169b,Constructie die bestaat uit twee bomen en daartussen een reeks van sporten voor het overbruggen van hoogteverschillen. (Bron: NEN 2767-4),,,constructiedeel,https://otl.waternet.nl/def/aeb2d67e-dc9a-35a1-8587-a3a0a9686870,https://otl.waternet.nl/def/22fe1771-d3c3-3958-873b-e21f8b719b2b,fabrikant,string,http://www.w3.org/2001/XMLSchema#string
ladder,https://otl.waternet.nl/def/7ea754a1-0284-397d-b4f1-bcec5696169b,Constructie die bestaat uit twee bomen en daartussen een reeks van sporten voor het overbruggen van hoogteverschillen. (Bron: NEN 2767-4),,,constructiedeel,https://otl.waternet.nl/def/aeb2d67e-dc9a-35a1-8587-a3a0a9686870,https://otl.waternet.nl/def/3339f0d0-0961-362b-a458-b5aa2abda2ca,technische levensduur,,
ladder,https://otl.waternet.nl/def/7ea754a1-0284-397d-b4f1-bcec5696169b,Constructie die bestaat uit twee bomen en daartussen een reeks van sporten voor het overbruggen van hoogteverschillen. (Bron: NEN 2767-4),,,constructiedeel,https://otl.waternet.nl/def/aeb2d67e-dc9a-35a1-8587-a3a0a9686870,https://otl.waternet.nl/def/af6f3ba1-796d-3359-b326-660df67996b7,conditiescore NEN 2767,,
ladder,https://otl.waternet.nl/def/7ea754a1-0284-397d-b4f1-bcec5696169b,Constructie die bestaat uit twee bomen en daartussen een reeks van sporten voor het overbruggen van hoogteverschillen. (Bron: NEN 2767-4),,,constructiedeel,https://otl.waternet.nl/def/aeb2d67e-dc9a-35a1-8587-a3a0a9686870,https://otl.waternet.nl/def/9a460f0d-21bf-3520-8c8f-f9545b4612ad,vakdiscipline,,
ladder,https://otl.waternet.nl/def/7ea754a1-0284-397d-b4f1-bcec5696169b,Constructie die bestaat uit twee bomen en daartussen een reeks van sporten voor het overbruggen van hoogteverschillen. (Bron: NEN 2767-4),,,constructiedeel,https://otl.waternet.nl/def/aeb2d67e-dc9a-35a1-8587-a3a0a9686870,https://otl.waternet.nl/def/28ea326e-9545-4943-8e8c-4f8b00d00f80,vervangingswaarde,,
ladder,https://otl.waternet.nl/def/7ea754a1-0284-397d-b4f1-bcec5696169b,Constructie die bestaat uit twee bomen en daartussen een reeks van sporten voor het overbruggen van hoogteverschillen. (Bron: NEN 2767-4),,,constructiedeel,https://otl.waternet.nl/def/aeb2d67e-dc9a-35a1-8587-a3a0a9686870,https://otl.waternet.nl/def/e46c97a9-e682-3113-9448-82c3bc586255,bedrijfsstatus,,
ladder,https://otl.waternet.nl/def/7ea754a1-0284-397d-b4f1-bcec5696169b,Constructie die bestaat uit twee bomen en daartussen een reeks van sporten voor het overbruggen van hoogteverschillen. (Bron: NEN 2767-4),,,constructiedeel,https://otl.waternet.nl/def/aeb2d67e-dc9a-35a1-8587-a3a0a9686870,https://otl.waternet.nl/def/9a4bdddb-3272-343e-86cc-a4428348c567,aanschafprijs,,
ladder,https://otl.waternet.nl/def/7ea754a1-0284-397d-b4f1-bcec5696169b,Constructie die bestaat uit twee bomen en daartussen een reeks van sporten voor het overbruggen van hoogteverschillen. (Bron: NEN 2767-4),HasReference,https://identifier.buildingsmart.org/uri/buildingsmart/ifc/4.3/class/IfcStairFlight,constructiedeel,https://otl.waternet.nl/def/aeb2d67e-dc9a-35a1-8587-a3a0a9686870,,,,
ladder,https://otl.waternet.nl/def/7ea754a1-0284-397d-b4f1-bcec5696169b,Constructie die bestaat uit twee bomen en daartussen een reeks van sporten voor het overbruggen van hoogteverschillen. (Bron: NEN 2767-4),IsChildOf,https://otl.waternet.nl/def/aeb2d67e-dc9a-35a1-8587-a3a0a9686870,constructiedeel,https://otl.waternet.nl/def/aeb2d67e-dc9a-35a1-8587-a3a0a9686870,,,,
ladder,https://otl.waternet.nl/def/7ea754a1-0284-397d-b4f1-bcec5696169b,Constructie die bestaat uit twee bomen en daartussen een reeks van sporten voor het overbruggen van hoogteverschillen. (Bron: NEN 2767-4),IsPartOf,https://otl.waternet.nl/def/0b5e6cdc-d1e5-3444-9055-4736c38799b3,constructiedeel,https://otl.waternet.nl/def/aeb2d67e-dc9a-35a1-8587-a3a0a9686870,,,,
ladder,https://otl.waternet.nl/def/7ea754a1-0284-397d-b4f1-bcec5696169b,Constructie die bestaat uit twee bomen en daartussen een reeks van sporten voor het overbruggen van hoogteverschillen. (Bron: NEN 2767-4),IsPartOf,https://otl.waternet.nl/def/bfb61d58-5682-3351-91cf-554a765f6cbc,constructiedeel,https://otl.waternet.nl/def/aeb2d67e-dc9a-35a1-8587-a3a0a9686870,,,,
ladder,https://otl.waternet.nl/def/7ea754a1-0284-397d-b4f1-bcec5696169b,Constructie die bestaat uit twee bomen en daartussen een reeks van sporten voor het overbruggen van hoogteverschillen. (Bron: NEN 2767-4),IsPartOf,https://otl.waternet.nl/def/8e35dac6-1fc6-3fc8-a3ed-5efbb6c51d7a,constructiedeel,https://otl.waternet.nl/def/aeb2d67e-dc9a-35a1-8587-a3a0a9686870,,,,
ladder,https://otl.waternet.nl/def/7ea754a1-0284-397d-b4f1-bcec5696169b,Constructie die bestaat uit twee bomen en daartussen een reeks van sporten voor het overbruggen van hoogteverschillen. (Bron: NEN 2767-4),IsPartOf,https://otl.waternet.nl/def/260c6bf9-e018-3662-9f74-09ea38bf0bbb,constructiedeel,https://otl.waternet.nl/def/aeb2d67e-dc9a-35a1-8587-a3a0a9686870,,,,
ladder,https://otl.waternet.nl/def/7ea754a1-0284-397d-b4f1-bcec5696169b,Constructie die bestaat uit twee bomen en daartussen een reeks van sporten voor het overbruggen van hoogteverschillen. (Bron: NEN 2767-4),IsPartOf,https://otl.waternet.nl/def/70cfcfb8-df8c-3a72-9f0a-9cbd6c60107f,constructiedeel,https://otl.waternet.nl/def/aeb2d67e-dc9a-35a1-8587-a3a0a9686870,,,,
ladder,https://otl.waternet.nl/def/7ea754a1-0284-397d-b4f1-bcec5696169b,Constructie die bestaat uit twee bomen en daartussen een reeks van sporten voor het overbruggen van hoogteverschillen. (Bron: NEN 2767-4),IsPartOf,https://otl.waternet.nl/def/c2e99452-3b8f-3353-836d-cfaf17837367,constructiedeel,https://otl.waternet.nl/def/aeb2d67e-dc9a-35a1-8587-a3a0a9686870,,,,
